opportunity_id,sales_agent,manager,regional_office,product,series,sales_price,account,sector,year_established,account_revenue,employees,office_location,deal_stage,engage_date,close_date,sales_cycle_days,close_value,won_flag
SUYF0EN7,"Versie Hillebrand","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Betatech,medical,1986,647.18,1185,Kenya,Won,2017-05-04,2017-08-09,97,590,1
4Z7B0OQB,"Anna Snelling","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Bioholding,medical,2012,587.34,1356,Philipines,Lost,2017-05-05,2017-08-15,102,0,0
5QR02PQI,"Marty Freudenburg","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Bioholding,medical,2012,587.34,1356,Philipines,Lost,2017-05-05,2017-05-08,3,0,0
5NW73ZRY,"Boris Faz","Rocco Neubert",East,"MG Advanced",MG,3393,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Won,2017-05-06,2017-05-22,16,3370,1
0P8NFYML,"Cassey Cress","Rocco Neubert",East,"MG Special",MG,55,Betasoloin,medical,1999,251.41,495,"United States",Lost,2017-05-06,2017-05-24,18,0,0
BM0QXHMH,"Kami Bicknell","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Blackzim,retail,2009,497.11,1588,"United States",Lost,2017-05-07,2017-08-04,89,0,0
N23C5EKK,"Lajuana Vencill","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Betatech,medical,1986,647.18,1185,Kenya,Lost,2017-05-08,2017-05-10,2,0,0
EYNZMBI0,"Kami Bicknell","Summer Sewald",West,"GTX Plus Pro",GTX,5482,Blackzim,retail,2009,497.11,1588,"United States",Won,2017-05-09,2017-09-13,127,4755,1
H6CG7TPM,"Violet Mclelland","Cara Losch",East,"GTX Plus Basic",GTX,1096,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Won,2017-05-10,2017-05-28,18,1022,1
GACP1E2I,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-05-11,2017-08-11,92,5037,1
59XUUWAQ,"Kami Bicknell","Summer Sewald",West,"MG Special",MG,55,Blackzim,retail,2009,497.11,1588,"United States",Lost,2017-05-11,2017-09-02,114,0,0
IQ8MEPW9,"Reed Clapper","Rocco Neubert",East,"GTX Pro",GTX,4821,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Lost,2017-05-12,2017-05-24,12,0,0
UOUG01WG,"Versie Hillebrand","Dustin Brinkmann",Central,"MG Special",MG,55,Betatech,medical,1986,647.18,1185,Kenya,Won,2017-05-14,2017-05-16,2,68,1
10QXTLQX,"Daniell Hammack","Rocco Neubert",East,"GTX Pro",GTX,4821,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Won,2017-05-15,2017-06-25,41,5857,1
5BRZKG6Y,"Hayden Neloms","Celia Rouche",West,"MG Special",MG,55,Blackzim,retail,2009,497.11,1588,"United States",Lost,2017-05-15,2017-09-08,116,0,0
KS9B13NQ,"Maureen Marcano","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Blackzim,retail,2009,497.11,1588,"United States",Won,2017-05-15,2017-09-10,118,1101,1
LGK00C12,"Lajuana Vencill","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Bioholding,medical,2012,587.34,1356,Philipines,Lost,2017-05-16,2017-08-24,100,0,0
UW6FSSDK,"Violet Mclelland","Cara Losch",East,"MG Special",MG,55,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Lost,2017-05-16,2017-08-16,92,0,0
L71FBIF7,"Marty Freudenburg","Melvin Marxen",Central,"MG Special",MG,55,Bioholding,medical,2012,587.34,1356,Philipines,Lost,2017-05-18,2017-09-10,115,0,0
OATOYNX2,"Anna Snelling","Dustin Brinkmann",Central,"MG Special",MG,55,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-05-19,2017-06-27,39,63,1
0XHTFQE8,"Cassey Cress","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,Betasoloin,medical,1999,251.41,495,"United States",Won,2017-05-19,2017-08-19,92,1131,1
IQ5ASHI1,"Anna Snelling","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-05-21,2017-08-11,82,475,1
GQPQ6XBD,"Elease Gluck","Celia Rouche",West,"GTX Basic",GTX,550,Blackzim,retail,2009,497.11,1588,"United States",Won,2017-05-21,2017-06-06,16,562,1
ZG1DFNPW,"Moses Frase","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-05-21,2017-09-15,117,547,1
SS9FXCS2,"Niesha Huffines","Melvin Marxen",Central,"MG Special",MG,55,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-05-21,2017-08-01,72,57,1
TCTLOMKP,"Cassey Cress","Rocco Neubert",East,"MG Advanced",MG,3393,Bioplex,medical,1991,326.82,1016,"United States",Won,2017-05-25,2017-06-27,33,2993,1
O0NCMYX9,"Cecily Lampkin","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Betatech,medical,1986,647.18,1185,Kenya,Won,2017-05-25,2017-06-05,11,460,1
C2RL3DUQ,"Moses Frase","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Bioholding,medical,2012,587.34,1356,Philipines,Lost,2017-05-26,2017-08-09,75,0,0
UZI6MKVR,"Anna Snelling","Dustin Brinkmann",Central,"MG Special",MG,55,Betatech,medical,1986,647.18,1185,Kenya,Lost,2017-05-27,2017-08-24,89,0,0
EVDMSM4N,"Kami Bicknell","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Blackzim,retail,2009,497.11,1588,"United States",Lost,2017-05-27,2017-08-14,79,0,0
W8E2YLNY,"Reed Clapper","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Won,2017-05-27,2017-09-04,100,1095,1
56ZJUSNG,"Daniell Hammack","Rocco Neubert",East,"GTX Pro",GTX,4821,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Won,2017-05-28,2017-06-07,10,5378,1
SXV6VZVC,"Darcel Schlecht","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-05-28,2017-08-25,89,1118,1
I3RW4OMF,"Cecily Lampkin","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-05-29,2017-08-29,92,611,1
IWQP4M72,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Bioholding,medical,2012,587.34,1356,Philipines,Lost,2017-05-29,2017-08-29,92,0,0
3R8PJCCW,"Kary Hendrixson","Summer Sewald",West,"MG Advanced",MG,3393,Blackzim,retail,2009,497.11,1588,"United States",Won,2017-05-30,2017-09-03,96,2868,1
YH2NHVXC,"Elease Gluck","Celia Rouche",West,"MG Advanced",MG,3393,Blackzim,retail,2009,497.11,1588,"United States",Lost,2017-05-31,2017-08-26,87,0,0
ZE7PM90V,"James Ascencio","Summer Sewald",West,"GTX Basic",GTX,550,Blackzim,retail,2009,497.11,1588,"United States",Won,2017-05-31,2017-08-23,84,570,1
6SV2WYK4,"Boris Faz","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,"Bluth Company",technolgy,1993,1242.32,3027,"United States",Won,2017-06-02,2017-09-05,95,1239,1
W1J3L0EU,"Daniell Hammack","Rocco Neubert",East,"GTX Pro",GTX,4821,Betasoloin,medical,1999,251.41,495,"United States",Won,2017-06-03,2017-06-06,3,4492,1
84D18IA1,"Violet Mclelland","Cara Losch",East,"MG Special",MG,55,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Lost,2017-06-05,2017-08-01,57,0,0
7SBDZJF4,"Donn Cantrell","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,Bioplex,medical,1991,326.82,1016,"United States",Won,2017-06-06,2017-08-23,78,1036,1
E0ITYYTG,"Donn Cantrell","Rocco Neubert",East,"GTX Pro",GTX,4821,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Lost,2017-06-08,2017-08-27,80,0,0
VUYQCXTY,"Moses Frase","Dustin Brinkmann",Central,"GTX Plus Basic",GTX,1096,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-06-09,2017-08-04,56,1017,1
6NZH6X7G,"Reed Clapper","Rocco Neubert",East,"GTX Plus Pro",GTX,5482,Betasoloin,medical,1999,251.41,495,"United States",Lost,2017-06-10,2017-06-21,11,0,0
QYWZZ16B,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Betatech,medical,1986,647.18,1185,Kenya,Won,2017-06-11,2017-06-24,13,4410,1
LMJINVRQ,"Daniell Hammack","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,Betasoloin,medical,1999,251.41,495,"United States",Lost,2017-06-13,2017-09-07,86,0,0
WJ81WITC,"Darcel Schlecht","Melvin Marxen",Central,"GTX Plus Pro",GTX,5482,Betatech,medical,1986,647.18,1185,Kenya,Lost,2017-06-13,2017-08-16,64,0,0
ULES5Z21,"Versie Hillebrand","Dustin Brinkmann",Central,"MG Special",MG,55,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-06-13,2017-06-15,2,59,1
ZYRRGSQK,"Reed Clapper","Rocco Neubert",East,"MG Advanced",MG,3393,"Bluth Company",technolgy,1993,1242.32,3027,"United States",Lost,2017-06-14,2017-06-27,13,0,0
7SYJDW4L,"Reed Clapper","Rocco Neubert",East,"MG Special",MG,55,Bioplex,medical,1991,326.82,1016,"United States",Won,2017-06-15,2017-08-04,50,50,1
TTVQT1YD,"Donn Cantrell","Rocco Neubert",East,"MG Advanced",MG,3393,Betasoloin,medical,1999,251.41,495,"United States",Lost,2017-06-16,2017-08-31,76,0,0
ZGSQMEQ9,"Niesha Huffines","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-06-16,2017-09-17,93,1063,1
YQK2K6U5,"Darcel Schlecht","Melvin Marxen",Central,"GTX Basic",GTX,550,Betatech,medical,1986,647.18,1185,Kenya,Won,2017-06-17,2017-08-22,66,576,1
81LMZHD1,"Moses Frase","Dustin Brinkmann",Central,"GTX Plus Pro",GTX,5482,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-06-17,2017-08-16,60,5018,1
L58MN75X,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Pro",GTX,4821,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-06-18,2017-09-15,89,5220,1
F3UB81V7,"Boris Faz","Rocco Neubert",East,"MG Special",MG,55,Bioplex,medical,1991,326.82,1016,"United States",Won,2017-06-19,2017-08-23,65,49,1
WSG25BZ9,"Kary Hendrixson","Summer Sewald",West,"GTX Pro",GTX,4821,Blackzim,retail,2009,497.11,1588,"United States",Won,2017-06-19,2017-09-22,95,4966,1
Q5R1PYJS,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Bioholding,medical,2012,587.34,1356,Philipines,Lost,2017-06-20,2017-09-11,83,0,0
FQB53DQH,"Vicki Laflamme","Celia Rouche",West,"MG Special",MG,55,Blackzim,retail,2009,497.11,1588,"United States",Won,2017-06-20,2017-07-01,11,51,1
IR2D4ZG5,"Rosie Papadopoulos","Cara Losch",East,"GTX Plus Pro",GTX,5482,Bioplex,medical,1991,326.82,1016,"United States",Won,2017-06-21,2017-06-27,6,6229,1
FKNT3I12,"Corliss Cosme","Cara Losch",East,"GTX Pro",GTX,4821,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Lost,2017-06-23,2017-07-01,8,0,0
YTSX7IW3,"Markita Hansen","Celia Rouche",West,"MG Special",MG,55,Blackzim,retail,2009,497.11,1588,"United States",Won,2017-06-24,2017-07-02,8,59,1
0MNAGD91,"Moses Frase","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Betatech,medical,1986,647.18,1185,Kenya,Won,2017-06-24,2017-07-05,11,3355,1
FGES2PQ2,"Lajuana Vencill","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Bioholding,medical,2012,587.34,1356,Philipines,Lost,2017-06-25,2017-07-04,9,0,0
JGG9CO2Y,"Marty Freudenburg","Melvin Marxen",Central,"GTX Plus Pro",GTX,5482,Betatech,medical,1986,647.18,1185,Kenya,Lost,2017-06-25,2017-08-14,50,0,0
KBG5R0WH,"Vicki Laflamme","Celia Rouche",West,"GTX Plus Pro",GTX,5482,Blackzim,retail,2009,497.11,1588,"United States",Lost,2017-06-25,2017-07-02,7,0,0
XVYL67FL,"Donn Cantrell","Rocco Neubert",East,"GTX Basic",GTX,550,Bioplex,medical,1991,326.82,1016,"United States",Won,2017-06-26,2017-07-06,10,541,1
O6DSGX6P,"Lajuana Vencill","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Bioholding,medical,2012,587.34,1356,Philipines,Lost,2017-06-26,2017-08-10,45,0,0
QM6GJ78P,"Kami Bicknell","Summer Sewald",West,"MG Special",MG,55,Blackzim,retail,2009,497.11,1588,"United States",Won,2017-06-27,2017-07-07,10,59,1
X2ZONP2D,"Moses Frase","Dustin Brinkmann",Central,"GTX Plus Pro",GTX,5482,Betatech,medical,1986,647.18,1185,Kenya,Lost,2017-06-28,2017-08-24,57,0,0
7R0G2LC1,"Vicki Laflamme","Celia Rouche",West,"GTX Plus Basic",GTX,1096,Blackzim,retail,2009,497.11,1588,"United States",Won,2017-06-28,2017-09-07,71,1211,1
29ZDUK49,"Anna Snelling","Dustin Brinkmann",Central,"GTX Plus Basic",GTX,1096,Betatech,medical,1986,647.18,1185,Kenya,Won,2017-06-29,2017-07-10,11,1047,1
8QOUXQEV,"Anna Snelling","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Betatech,medical,1986,647.18,1185,Kenya,Won,2017-06-30,2017-09-27,89,560,1
2Y9R7T2W,"Cassey Cress","Rocco Neubert",East,"MG Advanced",MG,3393,Betasoloin,medical,1999,251.41,495,"United States",Won,2017-06-30,2017-09-26,88,3280,1
0BSYDRMT,"Reed Clapper","Rocco Neubert",East,"MG Special",MG,55,"Bluth Company",technolgy,1993,1242.32,3027,"United States",Won,2017-06-30,2017-09-18,80,60,1
J7U29ZM5,"Violet Mclelland","Cara Losch",East,"GTX Basic",GTX,550,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Lost,2017-06-30,2017-09-23,85,0,0
3KVXBQ5V,"Boris Faz","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Lost,2017-07-01,2017-08-15,45,0,0
CJZLM3WA,"Garret Kinder","Cara Losch",East,"MG Special",MG,55,Betasoloin,medical,1999,251.41,495,"United States",Lost,2017-07-01,2017-09-16,77,0,0
IM5AGXLX,"Wilburn Farren","Cara Losch",East,"GTX Plus Pro",GTX,5482,Betasoloin,medical,1999,251.41,495,"United States",Lost,2017-07-01,2017-08-06,36,0,0
313EIVW4,"Anna Snelling","Dustin Brinkmann",Central,"GTX Plus Basic",GTX,1096,Bioholding,medical,2012,587.34,1356,Philipines,Lost,2017-07-02,2017-07-10,8,0,0
LWC0UJWD,"Cassey Cress","Rocco Neubert",East,"GTX Basic",GTX,550,Bioplex,medical,1991,326.82,1016,"United States",Lost,2017-07-02,2017-07-03,1,0,0
D7JDQB12,"Lajuana Vencill","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-07-03,2017-09-23,82,2857,1
VLPSQ076,"Wilburn Farren","Cara Losch",East,"MG Advanced",MG,3393,Betasoloin,medical,1999,251.41,495,"United States",Lost,2017-07-03,2017-07-12,9,0,0
TS2JEK3E,"Donn Cantrell","Rocco Neubert",East,"GTX Basic",GTX,550,Betasoloin,medical,1999,251.41,495,"United States",Won,2017-07-04,2017-09-23,81,531,1
KDDN1E4O,"Cassey Cress","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,Betasoloin,medical,1999,251.41,495,"United States",Won,2017-07-05,2017-07-14,9,1109,1
611J0LEK,"Boris Faz","Rocco Neubert",East,"GTX Basic",GTX,550,Betasoloin,medical,1999,251.41,495,"United States",Won,2017-07-07,2017-07-09,2,574,1
FIQIRK37,"Daniell Hammack","Rocco Neubert",East,"GTX Pro",GTX,4821,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Won,2017-07-07,2017-07-08,1,4089,1
FN50OJHN,"Niesha Huffines","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Betatech,medical,1986,647.18,1185,Kenya,Won,2017-07-07,2017-07-11,4,1088,1
J03H7OQF,"Darcel Schlecht","Melvin Marxen",Central,"MG Special",MG,55,Betatech,medical,1986,647.18,1185,Kenya,Won,2017-07-08,2017-07-16,8,54,1
66KFPHBT,"Niesha Huffines","Melvin Marxen",Central,"GTX Plus Pro",GTX,5482,Betatech,medical,1986,647.18,1185,Kenya,Won,2017-07-09,2017-09-24,77,5944,1
OYUUU6B9,"Darcel Schlecht","Melvin Marxen",Central,"GTX Basic",GTX,550,Bioholding,medical,2012,587.34,1356,Philipines,Lost,2017-07-11,2017-11-09,121,0,0
G5GPTVMU,"Anna Snelling","Dustin Brinkmann",Central,"GTX Plus Basic",GTX,1096,Bioholding,medical,2012,587.34,1356,Philipines,Lost,2017-07-12,2017-08-31,50,0,0
T51ULXCZ,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Bioholding,medical,2012,587.34,1356,Philipines,Lost,2017-07-12,2017-07-23,11,0,0
3S73ZUQH,"Darcel Schlecht","Melvin Marxen",Central,"MG Advanced",MG,3393,Betatech,medical,1986,647.18,1185,Kenya,Lost,2017-07-12,2017-07-21,9,0,0
YYRYSVOO,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-07-13,2017-07-16,3,5382,1
KLPVD6LR,"Reed Clapper","Rocco Neubert",East,"GTX Basic",GTX,550,Bioplex,medical,1991,326.82,1016,"United States",Lost,2017-07-13,2017-07-21,8,0,0
T46KPPNB,"Kary Hendrixson","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Blackzim,retail,2009,497.11,1588,"United States",Lost,2017-07-14,2017-07-16,2,0,0
M1VNX1D7,"Cassey Cress","Rocco Neubert",East,"GTX Pro",GTX,4821,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Won,2017-07-16,2017-07-28,12,5318,1
AUZM3MLU,"Darcel Schlecht","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Betatech,medical,1986,647.18,1185,Kenya,Won,2017-07-16,2017-09-18,64,1071,1
GS2CLR52,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Betatech,medical,1986,647.18,1185,Kenya,Won,2017-07-16,2017-07-17,1,4488,1
S46ZLF3G,"Anna Snelling","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Betatech,medical,1986,647.18,1185,Kenya,Lost,2017-07-17,2017-07-26,9,0,0
I9U5PCM3,"Reed Clapper","Rocco Neubert",East,"GTX Pro",GTX,4821,Betasoloin,medical,1999,251.41,495,"United States",Won,2017-07-17,2017-11-17,123,5452,1
BP45IP77,"Anna Snelling","Dustin Brinkmann",Central,"MG Special",MG,55,Betatech,medical,1986,647.18,1185,Kenya,Won,2017-07-19,2017-07-25,6,53,1
EBVL81O5,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Betatech,medical,1986,647.18,1185,Kenya,Lost,2017-07-19,2017-07-22,3,0,0
6TOOTFQV,"Moses Frase","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-07-19,2017-07-27,8,3985,1
VG17J29L,"Versie Hillebrand","Dustin Brinkmann",Central,"MG Special",MG,55,Bioholding,medical,2012,587.34,1356,Philipines,Lost,2017-07-19,2017-07-29,10,0,0
FCBBJJIJ,"Darcel Schlecht","Melvin Marxen",Central,"MG Advanced",MG,3393,Bioholding,medical,2012,587.34,1356,Philipines,Lost,2017-07-20,2017-07-23,3,0,0
6KOHYTT4,"Versie Hillebrand","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Betatech,medical,1986,647.18,1185,Kenya,Won,2017-07-21,2017-07-30,9,3167,1
MHMD41XY,"Elease Gluck","Celia Rouche",West,"MG Special",MG,55,Blackzim,retail,2009,497.11,1588,"United States",Won,2017-07-22,2017-07-23,1,51,1
Y7AC2LSL,"Markita Hansen","Celia Rouche",West,"MG Advanced",MG,3393,Blackzim,retail,2009,497.11,1588,"United States",Won,2017-07-22,2017-09-30,70,3015,1
YCQABCDI,"Reed Clapper","Rocco Neubert",East,"MG Advanced",MG,3393,Betasoloin,medical,1999,251.41,495,"United States",Won,2017-07-22,2017-11-03,104,3252,1
KUAZF4E7,"Markita Hansen","Celia Rouche",West,"GTX Plus Basic",GTX,1096,Blackzim,retail,2009,497.11,1588,"United States",Lost,2017-07-25,2017-11-27,125,0,0
7IKDD9UG,"Violet Mclelland","Cara Losch",East,"GTX Basic",GTX,550,Bioplex,medical,1991,326.82,1016,"United States",Won,2017-07-25,2017-07-26,1,491,1
DEVXF86R,"Donn Cantrell","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Lost,2017-07-26,2017-09-29,65,0,0
F56MSU4B,"Lajuana Vencill","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Betatech,medical,1986,647.18,1185,Kenya,Lost,2017-07-26,2017-07-30,4,0,0
SCR1IKLQ,"Anna Snelling","Dustin Brinkmann",Central,"GTX Plus Pro",GTX,5482,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-07-27,2017-07-29,2,5068,1
E4KNZB95,"Versie Hillebrand","Dustin Brinkmann",Central,"MG Special",MG,55,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-07-28,2017-08-19,22,53,1
0WJLKMUA,"Violet Mclelland","Cara Losch",East,"GTX Pro",GTX,4821,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Lost,2017-07-28,2017-07-29,1,0,0
YOFRJU68,"Kami Bicknell","Summer Sewald",West,"MG Advanced",MG,3393,Blackzim,retail,2009,497.11,1588,"United States",Won,2017-07-29,2017-09-29,62,3463,1
4DKUZ8JE,"Darcel Schlecht","Melvin Marxen",Central,"MG Special",MG,55,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-07-30,2017-07-31,1,53,1
V0XFS245,"Boris Faz","Rocco Neubert",East,"GTX Pro",GTX,4821,"Bluth Company",technolgy,1993,1242.32,3027,"United States",Won,2017-07-31,2017-09-11,42,4096,1
6KPKOR79,"Donn Cantrell","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,Bioplex,medical,1991,326.82,1016,"United States",Won,2017-08-03,2017-09-13,41,1050,1
TGI9B9AD,"Reed Clapper","Rocco Neubert",East,"GTX Plus Pro",GTX,5482,Bioplex,medical,1991,326.82,1016,"United States",Won,2017-08-04,2017-12-16,134,6318,1
0F9GSZRO,"Moses Frase","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Bioholding,medical,2012,587.34,1356,Philipines,Lost,2017-08-05,2017-11-11,98,0,0
XNOQAL9G,"Anna Snelling","Dustin Brinkmann",Central,"MG Special",MG,55,Betatech,medical,1986,647.18,1185,Kenya,Lost,2017-08-06,2017-11-29,115,0,0
QAJPUEN2,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Betatech,medical,1986,647.18,1185,Kenya,Lost,2017-08-07,2017-08-18,11,0,0
FNXCNUR1,"Kami Bicknell","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Blackzim,retail,2009,497.11,1588,"United States",Lost,2017-08-07,2017-11-24,109,0,0
R2DID6L7,"Violet Mclelland","Cara Losch",East,"MG Special",MG,55,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Won,2017-08-07,2017-11-04,89,52,1
W0TOD23Z,"Versie Hillebrand","Dustin Brinkmann",Central,"GTX Basic",GTX,550,Bioholding,medical,2012,587.34,1356,Philipines,Won,2017-08-10,2017-09-24,45,546,1
GFU8P2SC,"Versie Hillebrand","Dustin Brinkmann",Central,"MG Special",MG,55,Bioholding,medical,2012,587.34,1356,Philipines,Lost,2017-08-11,2017-08-17,6,0,0
SUOT8GB6,"Vicki Laflamme","Celia Rouche",West,"MG Advanced",MG,3393,Blackzim,retail,2009,497.11,1588,"United States",Won,2017-08-12,2017-11-14,94,3779,1
LFMMI05H,"Cassey Cress","Rocco Neubert",East,"GTX Plus Pro",GTX,5482,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Won,2017-08-14,2017-12-21,129,5881,1
99NDUEKO,"Cecily Lampkin","Dustin Brinkmann",Central,"GTX Plus Pro",GTX,5482,Betatech,medical,1986,647.18,1185,Kenya,Lost,2017-08-14,2017-11-09,87,0,0
UV45XZWJ,"Zane Levy","Summer Sewald",West,"MG Special",MG,55,Blackzim,retail,2009,497.11,1588,"United States",Lost,2017-08-14,2017-08-18,4,0,0
3HTSMIGI,"Anna Snelling","Dustin Brinkmann",Central,"GTX Plus Basic",GTX,1096,Betatech,medical,1986,647.18,1185,Kenya,Lost,2017-08-15,2017-09-27,43,0,0
0R1F3OIN,"Daniell Hammack","Rocco Neubert",East,"MG Advanced",MG,3393,Bioplex,medical,1991,326.82,1016,"United States",Won,2017-08-15,2017-08-22,7,2682,1
2TI1UFAA,"Rosie Papadopoulos","Cara Losch",East,"MG Special",MG,55,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Lost,2017-08-15,2017-11-17,94,0,0
BIH4D0JL,"Kami Bicknell","Summer Sewald",West,"GTX Basic",GTX,550,Blackzim,retail,2009,497.11,1588,"United States",Won,2017-08-16,2017-08-23,7,557,1
RMUIMYJU,"Boris Faz","Rocco Neubert",East,"GTX Plus Pro",GTX,5482,"Acme Corporation",technolgy,1996,1100.04,2822,"United States",Lost,2017-08-18,2017-08-26,8,0,0
DHVOS14H,"Corliss Cosme","Cara Losch",East,"MG Advanced",MG,3393,Betasoloin,medical,1999,251.41,495,"United States",Lost,2017-08-18,2017-08-31,13,0,0
ENGMZL6Y,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Betatech,medical,1986,647.18,1185,Kenya,Won,2017-08-18,2017-09-01,14,4817,1
EMGB7S71,"Cecily Lampkin","Dustin Brinkmann",Central,"GTX Plus Basic",GTX,1096,Betatech,medical,1986,647.18,1185,Kenya,Won,2017-08-23,2017-11-13,82,1074,1
